,open,high,low,close,volume
2026-02-11,438.7396732166211,439.927622389434,435.3135833891035,439.4190226536717,19509145
2026-02-12,444.6656257066385,447.0780713500403,438.6083425600225,444.5998491326941,22417178
2026-02-13,445.8338003868783,452.4907565305716,436.2506763569053,444.793838142889,14587446
2026-02-16,462.40357939153284,466.48416344864665,457.1949237923994,463.5866871787046,30885928
2026-02-17,452.9211087436039,460.9222250200375,449.00609458760084,453.7654608744062,19652746
2026-02-18,449.9007111496403,454.3184467645344,445.0685163529036,449.70951329977345,26180136
2026-02-19,445.9588256400278,452.3118037213567,443.8818030638108,446.2976178400994,18308644
2026-02-20,446.3574764658254,453.76764638530574,442.06066232805284,444.68259865518985,31933839
2026-02-23,439.42078625604347,441.6519286456275,436.30470176331335,441.01751604047035,11289565
2026-02-24,425.2692170667859,428.5954555091794,424.945271915728,425.1237322063094,14373270
2026-02-25,427.6327561651812,430.66038584423,422.5693917923745,426.3187652759509,18916865
2026-02-26,419.94689674680444,422.2196312466608,414.04968692995993,421.02003323120107,15939867
2026-02-27,414.8181755462519,415.86737654585323,408.17724171613816,414.76893568714434,17863734
2026-03-02,405.27889968030166,408.4766624399404,398.71736914874117,406.2066988672776,20576780
2026-03-03,403.9433740051411,412.8606260792197,395.96379782446826,405.38328578732256,10659504
2026-03-04,411.74568084565976,417.9967656819372,407.85573902359096,411.79228463602715,30022021
2026-03-05,417.85882438805083,419.4201508018323,415.94796128745327,416.5946004104869,16421323
2026-03-06,410.23559291652674,416.00491143290213,406.05160679655427,409.026061935196,29628825
2026-03-09,421.7457108470124,424.6863592922911,415.32364914090334,422.4770008778549,21799361
2026-03-10,427.31529521547225,429.83052520919057,419.56338797575074,429.28918483413526,14482172
2026-03-11,427.9431769956104,431.48909665744816,423.392709505178,427.4006442992726,27828647
2026-03-12,417.4778678741846,419.2055353474227,415.1821884120328,417.0030765407748,30836284
2026-03-13,426.59119521049286,431.81136014036616,424.2852784075417,424.67914273841484,10458461
2026-03-16,426.048948972211,430.1716135177793,424.3182736380315,426.6761511902078,16028133
2026-03-17,415.44524967021226,417.698980251507,414.00047878701326,416.7600506066708,20433706
2026-03-18,401.60181350241936,406.5233128822526,396.6989086317352,403.17002148049096,7042500
2026-03-19,404.91368322828356,409.20935513915657,404.211915494536,404.98774178977436,13620930
2026-03-20,394.4997198088047,399.8598895249566,392.8003321199615,394.78192004619694,23150474
2026-03-23,398.90780736705136,407.0886000042955,396.69445664799866,399.59704060673056,21904549
2026-03-24,408.32851515689634,415.43025018478136,401.62004208601417,406.41645417330847,26579566
2026-03-25,407.1295533084297,409.7777459471234,405.02073557864014,407.7818567268277,21303150
2026-03-26,398.3897705685893,403.87551495213035,391.0279762996437,396.78139713251767,17361230
2026-03-27,391.40874283793653,399.00622892679695,384.3058303916858,389.9873718968059,22756196
