,open,high,low,close,volume
2026-02-11,243.90962784551954,248.83074298380515,241.21916386195744,244.0962169331913,3120456
2026-02-12,250.1102043804731,251.07387218490905,245.36984020698688,250.9534843424843,1139886
2026-02-13,249.95865354973816,251.00046137857908,249.19171875592923,249.80461737752788,2964354
2026-02-16,250.87878006732348,256.1466855494275,249.6078510924971,251.2751581821318,1895662
2026-02-17,252.40345513055817,255.548187682714,252.1179093784938,253.65090530683167,5398747
2026-02-18,250.032754614323,251.3132909187085,249.91000991150463,250.34144158935086,3673744
2026-02-19,260.73044556605583,263.142312396545,258.2348060636771,259.74334768153557,4781278
2026-02-20,261.6333279699596,265.0636928317237,259.5747903969027,261.17797826330906,2767954
2026-02-23,257.2921692799313,261.74486303336136,252.9406640507363,256.0511253035847,1787874
2026-02-24,257.44191952893783,262.20041849031566,254.26201720132408,256.9934830881602,3563068
2026-02-25,260.1238011115027,265.04665606866547,256.0050556677215,260.646340609557,2500051
2026-02-26,262.53104910098347,267.9476049705874,257.74944505209896,263.4203792407561,4061136
2026-02-27,267.64386036510786,269.7816445036958,266.736718103286,268.0398373617816,2054611
2026-03-02,263.6643302670657,265.74837170305716,261.12701968251287,263.1239123420346,3554074
2026-03-03,276.915759312519,278.6537249587439,273.3847790123907,276.3898292531731,840938
2026-03-04,269.9317073783622,271.8484299473664,266.62113366307693,269.5130949095812,3245241
2026-03-05,263.1440686984307,268.17697887527765,262.9234002365441,263.0898154772873,3894861
2026-03-06,273.25963608318546,274.035187635901,271.37266143095246,272.412316771161,2218350
2026-03-09,277.5957703616269,279.89837673741016,275.3622612164442,276.2452319080515,2920633
2026-03-10,276.83520487274103,282.8793843017462,274.7078015812902,277.54009815427946,2142823
2026-03-11,272.43681621960025,273.5968010013478,270.11160759616195,271.2990822835374,2739123
2026-03-12,268.06695703107613,270.18029124289336,264.9377304654882,267.5252816450211,2833057
2026-03-13,263.9935605982412,267.9946742346469,261.0630065028649,265.3020610912874,3470937
2026-03-16,267.53804550956556,268.35197205267735,266.24662243010414,268.3274615646681,3090235
2026-03-17,265.6731079783955,267.04967692439726,262.45699005836576,266.9826648207441,3111334
2026-03-18,273.61438095676465,277.3790499153501,267.60113543239345,272.5929484068101,3555045
2026-03-19,274.14084519237457,279.70150199350985,269.4982109860122,275.20782550483676,4775985
2026-03-20,269.781091287398,275.17604756747903,266.4406755780925,268.5304141790626,2475806
2026-03-23,272.15945061737676,276.5177058125023,271.7293730284288,272.9741404527275,2177445
2026-03-24,269.60572404296374,272.90130192410635,269.41080476852716,269.7543217189096,4028521
2026-03-25,272.6246340680023,277.0021720788478,268.60627392837324,272.8195053903751,2629395
2026-03-26,280.52691194958544,285.1175858463588,277.89031659972073,280.6451996291108,2411954
2026-03-27,272.37962621470166,276.4834687559457,270.5357387954216,273.3795430465738,4144364
2026-03-30,281.5266418178366,287.1308162285253,281.0981269602224,281.52307520308307,1543082
2026-03-31,285.640827081221,289.60348120107057,281.09435257654667,284.4877216364853,3487715
2026-04-01,290.4621145377523,293.02302860962885,288.94500955289845,291.4621485697297,4150043
2026-04-02,294.82508137396167,297.43992536858445,291.6938061388562,295.92485167477184,4236167
2026-04-03,286.24795848823845,288.70311396184906,284.74347051491964,287.246667704326,3290108
2026-04-06,285.3149310310244,291.0129211018393,282.3957248323708,285.25171397359014,2387345
2026-04-07,272.0480934518082,272.4365100833072,268.30758352603846,272.33963965810995,2845046
2026-04-08,273.3664572436493,277.8194918355402,268.80790091341566,273.698735030102,3990064
2026-04-09,271.1140741251599,275.3070435938212,269.50710182167415,271.51714288798695,3503506
2026-04-10,275.82404752149563,280.0155122307608,271.42740649254347,275.1703394297312,4631815
2026-04-13,263.8644981623402,267.6752774565738,260.10677021284687,263.3437876342201,3121043
2026-04-14,261.559326279179,264.74844063362224,258.08897336846513,261.78663990382876,3222309
2026-04-15,267.14634422880636,267.3629724005197,263.58498503725485,265.82097772217753,2978587
2026-04-16,266.64303574928607,269.8124425421864,263.50519967525526,266.3067451474779,3863081
2026-04-17,267.41235315006304,267.74130401024075,263.1275783715064,266.8345696306225,1877442
2026-04-20,266.6101603142192,268.3558072380435,266.0804358521128,267.49857626457316,2973476
2026-04-21,267.12166794450354,267.9501969238315,263.988911749707,267.56163613724743,3574569
2026-04-22,266.7394650347332,272.14443139063934,262.4862907314329,267.9741026673689,2379041
2026-04-23,269.16650532368936,274.4225444405852,268.9372588574171,269.6464612198225,3218162
2026-04-24,266.7463245934194,267.3708430257885,266.1455083984043,266.99487562226176,1637807
2026-04-27,267.07361738630493,269.0120092629269,265.6205737650938,267.3521439223975,2831247
2026-04-28,268.41183960495687,273.6785706326668,263.7221122473978,269.3698003089595,3422274
2026-04-29,271.61144298631876,275.5540230257473,269.61701097194003,271.9267812834725,3280518
2026-04-30,266.99695417723007,270.22714306091126,261.2818665642499,266.05958646860574,1371675
2026-05-01,271.08556713210976,274.2106465722587,269.2299926584054,269.88658939351404,2717152
2026-05-04,268.47348261257315,273.2773976840798,263.1297317460556,268.7479192387028,2844015
2026-05-05,267.35087359606047,270.14425659372296,263.4482574764555,267.02534974975833,2481879
2026-05-06,268.33137661824134,270.86797799563965,263.50331797316795,267.6628350129015,3418388
2026-05-07,260.11195411275565,263.26783033497975,256.24409642292517,260.7834384382991,2318207
2026-05-08,266.0032817345276,272.62559836549934,264.83956455623553,267.28272154510563,2291510
2026-05-11,262.0245793969891,266.3059473405952,259.861300327298,263.1565153691332,4559536
2026-05-12,263.99989344455827,266.8499146395514,257.67495848649247,262.7665859413386,3830919
2026-05-13,264.86451515233347,269.486855763068,264.0881596526718,264.59378118952344,4226180
2026-05-14,266.3099696664367,270.4584112662181,262.9448319903927,267.28315045956043,1710364
2026-05-15,268.4705308662172,271.52298510436543,262.5319716591779,267.27353373871813,1577216
2026-05-18,272.4741245821444,273.18890852452273,270.9902277664068,272.90854887494265,2425626
2026-05-19,281.9100097119344,283.88641914220466,279.8182315707014,282.172645887912,2734709
