,open,high,low,close,volume
2026-02-13,398.6057829420762,399.72723388510474,398.14394909799967,399.3698673862283,7663997
2026-02-16,398.8856452716352,410.27209314628374,395.77780934144334,404.77331885031685,7442414
2026-02-17,405.1283231287657,408.4697538877463,404.4633091182103,407.9944099094945,8703907
2026-02-18,407.8214948735324,415.46413383762695,377.5102840960892,388.6521784851803,7203447
2026-02-19,388.9927117125763,396.2305656178076,377.1688246648798,382.4101641541498,4039785
2026-02-20,381.8147414935822,400.2304025274298,370.89691602159223,390.3986411004936,9651034
2026-02-23,390.7915306888811,404.5697360545672,387.8914856585496,402.16915689218837,4063101
2026-02-24,402.8400590428564,404.7656132358979,388.7484343333787,391.61516363963847,5077987
2026-02-25,391.9803494664364,405.72854390904996,380.74820206013703,399.4547254974664,7536660
2026-02-26,399.0226668033396,409.3704453778753,395.5713049464551,405.7835912360764,4284150
2026-02-27,406.0546952152168,419.350991625405,398.70135124185737,412.09671352286756,5407968
2026-03-02,412.2992762516588,418.17497940016153,410.63279514186536,415.42992117198133,8784011
2026-03-03,415.4446714605124,421.0913143062742,413.4336795347719,418.64263057565853,9476346
2026-03-04,419.0140630154277,420.969887204966,413.34916487032257,415.36397783383745,4239016
2026-03-05,414.5707071584916,439.17573902804173,399.05046104153985,430.2536932212206,8646656
2026-03-06,430.5720253214673,438.1570404923678,427.7591445970951,433.7545102618592,8687838
2026-03-09,434.49477672298866,437.13094369405434,425.095312220041,426.44683892067223,6270074
2026-03-10,426.3650276446789,443.133824951355,421.24912334456184,436.7168776014955,3913592
2026-03-11,436.6456421695974,439.38383196451446,425.53721771755903,431.6842291640989,3912239
2026-03-12,432.2437550820826,466.0517963361911,413.3899361582297,447.19224448674515,5351057
2026-03-13,446.83024974684815,451.48748298074764,443.4740668859101,450.2699726806405,6667476
2026-03-16,450.128961118993,452.62789008714327,449.69686828078966,451.75276072108545,6254025
2026-03-17,451.17486791635247,458.39683851452156,448.0374504261549,456.3803764570035,6063124
2026-03-18,456.85608953379136,461.0294084893905,441.6052821155195,445.1950699345729,5115072
2026-03-19,444.48155426274786,447.16892071477287,441.2372687176097,442.21617770375656,5364283
2026-03-20,442.38162763435287,450.8077242282927,417.1114929885224,430.07667686314653,4396847
2026-03-23,430.510004541113,436.8661900495904,428.7955021964453,435.90222549019154,8642544
2026-03-24,435.0684528526514,435.2286762576717,434.9829553422435,435.15590552806515,8372891
2026-03-25,435.3892169912797,435.6286888289337,434.85041829366895,435.10479974524395,7498141
2026-03-26,435.37612587466333,443.9653723550699,424.24542800795274,429.66891640613096,4949899
2026-03-27,429.14538859469957,431.9524688599659,421.09583426084555,425.6012179365833,4794504
2026-03-30,425.19981795097095,426.58794772068893,413.6216146901734,417.6877445244476,5459875
2026-03-31,417.2421088136303,417.6380343693559,416.4804606819899,416.68773045320137,4339938
2026-04-01,417.09701867620885,422.75474256700943,413.92074748515665,419.53793516174136,5539263
2026-04-02,419.8018196717988,429.51894567405407,415.8315389679987,425.03835344451375,4232848
2026-04-03,425.0581206624073,427.59924797064843,418.68220332010276,421.46203304667637,6196805
2026-04-06,421.5722396754669,439.9577887206847,413.2587035861506,432.7201232763471,7276735
2026-04-07,432.1728534736452,438.90508020248245,430.62307454295984,437.25959484474276,7818433
2026-04-08,436.89231384029233,442.68360264360433,434.6923537908635,439.484143294083,5860924
2026-04-09,439.18376605631533,456.382813312999,433.83553636653045,448.8545347897582,8803025
2026-04-10,449.0056949013683,468.9589076655415,422.7978464064155,433.98787947012477,4025278
2026-04-13,434.3834264194105,436.36659731321583,423.00540935800285,426.23961261207734,5303352
2026-04-14,426.63031847885645,429.32539141040604,417.17255392025714,420.8919527730553,4087073
2026-04-15,420.5231173305769,423.6982787566926,419.8141116707285,422.9981958038933,5642802
2026-04-16,422.36839523887465,432.99489198602527,416.35028488475575,427.7974478989376,8206298
2026-04-17,427.3128454205581,429.3978296316274,421.27300174821596,423.5068632408891,6303467
2026-04-20,423.9637547235123,428.64491773752843,412.623876534615,416.23550171589216,7079866
2026-04-21,416.8435787199048,426.6619821070529,396.94963155918947,407.7596736954359,5262984
2026-04-22,407.48281884583525,409.78919560843786,406.8089703217612,408.46519832701637,5124661
2026-04-23,409.20437335269935,412.7846449025922,407.8936090771322,410.8842255198028,5969092
2026-04-24,411.123318457568,419.71424434433425,391.31705008326315,404.0310099347342,6506331
2026-04-27,404.7192861774168,407.729458192551,393.3726096709143,399.43818450339944,6147663
2026-04-28,399.1399836347678,416.68383544899035,375.9659883678318,386.97833970678954,7466176
2026-04-29,387.07944485757537,389.24527308312815,380.101110420073,383.29804641645904,5565646
2026-04-30,383.67236542179535,386.9837972025285,377.78056579711154,380.68865550221267,6778883
2026-05-01,380.78418070472543,382.38696658866814,371.4912258940022,373.4157234714434,3234752
2026-05-04,373.75110403660966,375.9990858539574,373.0326439784694,375.4833233060852,5946558
2026-05-05,375.1688116020097,375.7980018318671,375.0324482916883,375.6793473738618,9600048
2026-05-06,374.93986077478917,377.82790500001687,373.4185084742954,376.48028986889403,7836047
2026-05-07,376.4636804419664,381.11712247393393,371.5932879829441,373.8810452851917,5741790
2026-05-08,374.60496490218196,376.31517963881913,372.50358221665687,373.622655971526,4807130
2026-05-11,373.8411505346099,377.72541158906773,361.16285111389,366.9132751874614,4485005
2026-05-12,366.8704019901579,375.35219904745674,361.73574604376404,369.8619040461623,9271752
2026-05-13,370.35242478199694,373.3729121729189,369.90242718993596,372.96764601217313,7283128
2026-05-14,372.9379398640618,378.8775830684649,368.7605712444118,376.0158003337368,5320139
2026-05-15,376.64394285235664,380.48103272328575,370.8805410170053,373.2204892633258,5554402
2026-05-18,372.8348988809077,376.81760709333963,371.7461230796543,375.2781039779043,5722299
2026-05-19,374.85379917780074,387.950644671875,369.9629459764897,382.879399906467,6471485
2026-05-20,382.3585933891226,409.3130511519202,371.8127146451111,394.14755570112237,8032742
2026-05-21,393.9756409785561,418.73894182511924,388.5929440445319,412.7278546269587,5477316
2026-05-22,412.922084093027,423.49378025567046,409.99735874339683,420.3674400378538,7749319
2026-05-25,420.9092009135781,437.00360707285574,384.5768492794829,396.5362738616449,3026619
